n,p,nnodes,nthreads,seed,num_clusters,max_cluster,rperc,cperc,init_time,perc_time,tjoin_time,recv_time,pjoin_time,total_time
500,0.100000,3,4,51661,20108,9,0,0,0.091818,0.009272,0.000333,0.021479,0.000244,0.123899
500,0.100000,3,8,51661,20108,9,0,0,0.046441,0.005579,0.000734,0.005856,0.000238,0.060190
500,0.200000,3,1,51661,30443,24,0,0,0.053097,0.045400,0.000000,0.005266,0.001116,0.105518
500,0.200000,3,2,51661,30443,24,0,0,0.048429,0.025344,0.000406,0.005384,0.001140,0.081577
500,0.200000,3,4,51661,30443,24,0,0,0.058866,0.014207,0.001423,0.005581,0.001194,0.082662
500,0.200000,3,8,51661,30443,24,0,0,0.063081,0.008827,0.002943,0.006970,0.001189,0.085260
500,0.300000,3,1,51661,32085,35,0,0,0.056628,0.051341,0.000000,0.006074,0.002744,0.117536
500,0.300000,3,2,51661,32085,35,0,0,0.058942,0.028138,0.001086,0.005782,0.003091,0.098165
500,0.300000,3,4,51661,32085,35,0,0,0.049341,0.015378,0.003182,0.022950,0.002943,0.095600
500,0.300000,3,8,51661,32085,35,0,0,0.074319,0.009475,0.006637,0.008162,0.003167,0.104519
500,0.400000,3,1,51661,26282,155,0,0,0.048831,0.043555,0.000000,0.006081,0.005363,0.104634
500,0.400000,3,2,51661,26282,155,0,0,0.052676,0.023214,0.001894,0.006084,0.005093,0.089975
500,0.400000,3,4,51661,26282,155,0,0,0.048004,0.013584,0.005693,0.006889,0.005515,0.081343
500,0.400000,3,8,51661,26282,155,0,0,0.047388,0.008356,0.012271,0.011779,0.005138,0.087412
500,0.500000,3,1,51661,16100,664,0,0,0.058601,0.030498,0.000000,0.005621,0.007428,0.102796
500,0.500000,3,2,51661,16100,664,0,0,0.048865,0.016408,0.002668,0.005904,0.007516,0.082187
500,0.500000,3,4,51661,16100,664,0,0,0.048380,0.009862,0.007330,0.006109,0.007160,0.080014
500,0.500000,3,8,51661,16100,664,0,0,0.056265,0.006357,0.017096,0.009768,0.007236,0.098735
500,0.600000,3,1,51661,6069,121643,1,1,0.066554,0.015911,0.000000,0.003858,0.005391,0.091880
500,0.600000,3,2,51661,6069,121643,1,1,0.048059,0.008867,0.002148,0.004515,0.005663,0.069456
500,0.600000,3,4,51661,6069,121643,1,1,0.047934,0.005383,0.006490,0.010357,0.005476,0.075959
500,0.600000,3,8,51661,6069,121643,1,1,0.047290,0.003635,0.015184,0.011040,0.005423,0.083130
500,0.700000,3,1,51661,1742,172350,1,1,0.047422,0.010435,0.000000,0.001943,0.001939,0.061804
500,0.700000,3,2,51661,1742,172350,1,1,0.060645,0.005707,0.000684,0.001993,0.001791,0.070875
500,0.700000,3,4,51661,1742,172350,1,1,0.048214,0.003629,0.002252,0.002402,0.001807,0.058381
500,0.700000,3,8,51661,1742,172350,1,1,0.050281,0.002295,0.004845,0.005833,0.001790,0.065174
500,0.800000,3,1,51661,339,199843,1,1,0.047553,0.008535,0.000000,0.001541,0.000392,0.058026
500,0.800000,3,2,51661,339,199843,1,1,0.047336,0.004915,0.000192,0.001779,0.000440,0.054671
500,0.800000,3,4,51661,339,199843,1,1,0.049394,0.002893,0.000807,0.005934,0.000381,0.059425
500,0.800000,3,8,51661,339,199843,1,1,0.053669,0.001755,0.001761,0.004637,0.000406,0.062254
500,0.900000,3,1,51661,16,225019,1,1,0.058030,0.007293,0.000000,0.001450,0.000084,0.066860
500,0.900000,3,2,51661,16,225019,1,1,0.047520,0.004318,0.000038,0.001736,0.000068,0.053683
500,0.900000,3,4,51661,16,225019,1,1,0.047653,0.002664,0.000226,0.008094,0.000068,0.058708
500,0.900000,3,8,51661,16,225019,1,1,0.047478,0.001681,0.000528,0.007395,0.000068,0.057154
500,1.000000,3,1,51661,1,250000,1,1,0.050725,0.007987,0.000000,0.000729,0.000064,0.059507
500,1.000000,3,2,51661,1,250000,1,1,0.046690,0.004137,0.000040,0.001524,0.000063,0.052456
500,1.000000,3,4,51661,1,250000,1,1,0.047504,0.002508,0.000095,0.004584,0.000060,0.054752
500,1.000000,3,8,51661,1,250000,1,1,0.070087,0.001519,0.000225,0.009014,0.000059,0.080907
1000,0.000000,3,1,51661,0,0,0,0,0.079154,0.001125,0.000000,0.001361,0.000009,0.081649
1000,0.000000,3,2,51661,0,0,0,0,0.083867,0.000859,0.000007,0.001426,0.000009,0.086167
1000,0.000000,3,4,51661,0,0,0,0,0.072654,0.000748,0.000015,0.006803,0.000009,0.080228
1000,0.000000,3,8,51661,0,0,0,0,0.092730,0.000953,0.000029,0.006240,0.000009,0.099962
1000,0.100000,3,1,51661,80179,9,0,0,0.076001,0.228130,0.000000,0.013742,0.001016,0.320496
1000,0.100000,3,2,51661,80179,9,0,0,0.090309,0.134632,0.000303,0.008727,0.001130,0.237310
1000,0.100000,3,4,51661,80179,9,0,0,0.079576,0.069599,0.000918,0.008260,0.001016,0.162764
1000,0.100000,3,8,51661,80179,9,0,0,0.079308,0.037833,0.002645,0.027044,0.001113,0.153427
1000,0.200000,3,1,51661,121664,23,0,0,0.089040,0.371759,0.000000,0.013415,0.005565,0.482459
1000,0.200000,3,2,51661,121664,23,0,0,0.109812,0.192360,0.001672,0.013659,0.005620,0.326763
1000,0.200000,3,4,51661,121664,23,0,0,0.101125,0.106523,0.005059,0.049327,0.004799,0.271946
1000,0.200000,3,8,51661,121664,23,0,0,0.086794,0.057167,0.010294,0.024288,0.004745,0.191907
1000,0.300000,3,1,51661,128318,45,0,0,0.080323,0.397540,0.000000,0.015287,0.010243,0.506331
1000,0.300000,3,2,51661,128318,45,0,0,0.091241,0.205932,0.003354,0.015142,0.010297,0.329966
1000,0.300000,3,4,51661,128318,45,0,0,0.079520,0.123833,0.010914,0.015785,0.010325,0.246377
1000,0.300000,3,8,51661,128318,45,0,0,0.078603,0.063312,0.028106,0.022706,0.011436,0.215806
1000,0.400000,3,1,51661,106183,109,0,0,0.084688,0.337109,0.000000,0.016963,0.020997,0.462751
1000,0.400000,3,2,51661,106183,109,0,0,0.116712,0.172515,0.006617,0.016735,0.019846,0.336247
1000,0.400000,3,4,51661,106183,109,0,0,0.094017,0.098542,0.020940,0.023614,0.022132,0.265561
1000,0.400000,3,8,51661,106183,109,0,0,0.081520,0.054626,0.046602,0.031030,0.019479,0.243080
1000,0.500000,3,1,51661,65737,540,0,0,0.113312,0.224141,0.000000,0.015988,0.030313,0.386354
1000,0.500000,3,2,51661,65737,540,0,0,0.086983,0.122469,0.009696,0.017463,0.032391,0.272296
1000,0.500000,3,4,51661,65737,540,0,0,0.086587,0.066575,0.031824,0.039152,0.029877,0.258400
1000,0.500000,3,8,51661,65737,540,0,0,0.088778,0.037347,0.074613,0.046905,0.030276,0.286122
1000,0.600000,3,1,51661,25068,466002,1,1,0.090399,0.103888,0.000000,0.015321,0.027777,0.238100
1000,0.600000,3,2,51661,25068,466002,1,1,0.084995,0.058181,0.007816,0.010827,0.025428,0.188075
1000,0.600000,3,4,51661,25068,466002,1,1,0.078612,0.030810,0.025688,0.015573,0.026984,0.179042
1000,0.600000,3,8,51661,25068,466002,1,1,0.083476,0.018271,0.061210,0.017110,0.025187,0.207409
1000,0.700000,3,1,51661,7163,688269,1,1,0.090035,0.060504,0.000000,0.004614,0.009474,0.164830
1000,0.700000,3,2,51661,7163,688269,1,1,0.093947,0.032101,0.002479,0.004502,0.008601,0.141843
1000,0.700000,3,4,51661,7163,688269,1,1,0.087370,0.016480,0.007954,0.007406,0.009351,0.128887
1000,0.700000,3,8,51661,7163,688269,1,1,0.080484,0.009206,0.017764,0.014250,0.008641,0.130904
1000,0.800000,3,1,51661,1433,798246,1,1,0.074841,0.032876,0.000000,0.003581,0.001841,0.113188
1000,0.800000,3,2,51661,1433,798246,1,1,0.142484,0.018174,0.000467,0.001841,0.001841,0.164859
1000,0.800000,3,4,51661,1433,798246,1,1,0.076870,0.012133,0.001835,0.002091,0.001883,0.094866
1000,0.800000,3,8,51661,1433,798246,1,1,0.101036,0.006894,0.004568,0.002889,0.002023,0.117507
1000,0.900000,3,1,51661,86,899875,1,1,0.077323,0.033881,0.000001,0.001522,0.000353,0.113089
1000,0.900000,3,2,51661,86,899875,1,1,0.094902,0.016106,0.000204,0.003407,0.000364,0.114997
1000,0.900000,3,4,51661,86,899875,1,1,0.078164,0.009278,0.000312,0.001495,0.000393,0.089654
1000,0.900000,3,8,51661,86,899875,1,1,0.100556,0.005842,0.000802,0.008140,0.000333,0.115687
1000,1.000000,3,1,51661,1,1000000,1,1,0.095374,0.028231,0.000000,0.001449,0.000117,0.125175
1000,1.000000,3,2,51661,1,1000000,1,1,0.088660,0.015668,0.000072,0.001406,0.000130,0.105940
1000,1.000000,3,4,51661,1,1000000,1,1,0.075735,0.008878,0.000190,0.001490,0.000159,0.086455
1000,1.000000,3,8,51661,1,1000000,1,1,0.085877,0.005632,0.000446,0.001481,0.000153,0.093593
1500,0.000000,3,1,51661,0,0,0,0,0.119644,0.002770,0.000000,0.001851,0.000015,0.124280
1500,0.000000,3,2,51661,0,0,0,0,0.125370,0.024398,0.000009,0.001551,0.000016,0.151345
1500,0.000000,3,4,51661,0,0,0,0,0.126252,0.001382,0.000020,0.001416,0.000029,0.129100
1500,0.000000,3,8,51661,0,0,0,0,0.148201,0.001429,0.000043,0.001424,0.000017,0.151115
1500,0.100000,3,1,51661,180173,10,0,0,0.131510,0.812406,0.000000,0.017049,0.002330,0.967108
1500,0.100000,3,2,51661,180173,10,0,0,0.171391,0.426297,0.000765,0.016855,0.002315,0.622662
1500,0.100000,3,4,51661,180173,10,0,0,0.140075,0.226453,0.002287,0.035377,0.002290,0.413665
1500,0.100000,3,8,51661,180173,10,0,0,0.126553,0.118233,0.005300,0.029403,0.002103,0.294151
1500,0.200000,3,1,51661,273440,23,0,0,0.128251,1.196415,0.000002,0.028051,0.009795,1.368548
1500,0.200000,3,2,51661,273440,23,0,0,0.157077,0.598774,0.002483,0.024837,0.008674,0.799091
1500,0.200000,3,4,51661,273440,23,0,0,0.131822,0.326273,0.009085,0.037351,0.008694,0.524312
1500,0.200000,3,8,51661,273440,23,0,0,0.122125,0.180153,0.023937,0.044384,0.008708,0.397523
1500,0.300000,3,1,51661,288878,45,0,0,0.135621,1.225340,0.000001,0.059665,0.021869,1.449602
1500,0.300000,3,2,51661,288878,45,0,0,0.166626,0.631178,0.006615,0.031975,0.021419,0.867038
1500,0.300000,3,4,51661,288878,45,0,0,0.134120,0.368328,0.025220,0.121673,0.021862,0.686155
1500,0.300000,3,8,51661,288878,45,0,0,0.147813,0.194475,0.061264,0.052494,0.021682,0.501122
1500,0.400000,3,1,51661,239971,107,0,0,0.131909,1.048661,0.000001,0.034693,0.044536,1.266952
1500,0.400000,3,2,51661,239971,107,0,0,0.160917,0.556738,0.013603,0.034903,0.043103,0.818353
1500,0.400000,3,4,51661,239971,107,0,0,0.158352,0.304809,0.043718,0.037508,0.042726,0.600758
1500,0.400000,3,8,51661,239971,107,0,0,0.147760,0.168162,0.103833,0.063357,0.042173,0.548279
1500,0.500000,3,1,51661,148452,811,0,0,0.138565,0.673181,0.000000,0.032441,0.067043,0.916340
1500,0.500000,3,2,51661,148452,811,0,0,0.163945,0.372591,0.022911,0.032237,0.067086,0.665629
1500,0.500000,3,4,51661,148452,811,0,0,0.147455,0.203715,0.065222,0.041615,0.066225,0.534225
1500,0.500000,3,8,51661,148452,811,0,0,0.148113,0.113480,0.157651,0.058112,0.066529,0.561386
1500,0.600000,3,1,51661,56930,1035017,1,1,0.133034,0.318847,0.000000,0.017287,0.053709,0.524513
1500,0.600000,3,2,51661,56930,1035017,1,1,0.171685,0.169778,0.019605,0.017677,0.054514,0.435433
1500,0.600000,3,4,51661,56930,1035017,1,1,0.163115,0.092728,0.056270,0.039416,0.053776,0.408416
1500,0.600000,3,8,51661,56930,1035017,1,1,0.131461,0.052375,0.130702,0.032524,0.053855,0.406221
1500,0.700000,3,1,51661,16381,1548342,1,1,0.138889,0.146421,0.000000,0.006215,0.016367,0.308259
1500,0.700000,3,2,51661,16381,1548342,1,1,0.155059,0.079156,0.005937,0.006221,0.016374,0.263244
1500,0.700000,3,4,51661,16381,1548342,1,1,0.137945,0.044235,0.018049,0.029628,0.016371,0.246927
1500,0.700000,3,8,51661,16381,1548342,1,1,0.142176,0.025393,0.043671,0.013393,0.016491,0.242347
1500,0.800000,3,1,51661,3152,1796364,1,1,0.131399,0.092578,0.000000,0.003313,0.004700,0.232081
1500,0.800000,3,2,51661,3152,1796364,1,1,0.125918,0.048413,0.001529,0.003280,0.004705,0.183975
1500,0.800000,3,4,51661,3152,1796364,1,1,0.164238,0.027011,0.005066,0.021542,0.004732,0.222741
1500,0.800000,3,8,51661,3152,1796364,1,1,0.147614,0.015475,0.011658,0.004626,0.004746,0.184332
1500,0.900000,3,1,51661,203,2025145,1,1,0.135842,0.076093,0.000000,0.001568,0.000564,0.214077
1500,0.900000,3,2,51661,203,2025145,1,1,0.122875,0.039777,0.000222,0.001661,0.000519,0.165068
1500,0.900000,3,4,51661,203,2025145,1,1,0.178805,0.022981,0.000868,0.001257,0.000516,0.204441
1500,0.900000,3,8,51661,203,2025145,1,1,0.122448,0.012342,0.001802,0.003860,0.000519,0.140986
1500,1.000000,3,1,51661,1,2250000,1,1,0.131958,0.072271,0.000000,0.001390,0.000180,0.205805
1500,1.000000,3,2,51661,1,2250000,1,1,0.118809,0.038432,0.000107,0.001471,0.000190,0.159015
1500,1.000000,3,4,51661,1,2250000,1,1,0.124226,0.021859,0.000303,0.020902,0.000190,0.167486
1500,1.000000,3,8,51661,1,2250000,1,1,0.133028,0.011705,0.000667,0.000863,0.000211,0.146481
2000,0.000000,3,1,51661,0,0,0,0,0.180334,0.005275,0.000000,0.001507,0.000021,0.187138
2000,0.000000,3,2,51661,0,0,0,0,0.200263,0.002821,0.000012,0.001485,0.000022,0.204604
2000,0.000000,3,4,51661,0,0,0,0,0.192999,0.001904,0.000028,0.001863,0.000023,0.196818
2000,0.000000,3,8,51661,0,0,0,0,0.183555,0.002714,0.000055,0.001894,0.000025,0.188243
2000,0.100000,3,1,51661,320075,11,0,0,0.214084,1.790033,0.000001,0.026126,0.003573,2.040176
2000,0.100000,3,2,51661,320075,11,0,0,0.221652,0.974947,0.001760,0.026321,0.003501,1.236937
2000,0.100000,3,4,51661,320075,11,0,0,0.200239,0.529106,0.004755,0.205433,0.003337,0.954933
2000,0.100000,3,8,51661,320075,11,0,0,0.223275,0.275131,0.008508,0.042322,0.003362,0.572393
2000,0.200000,3,1,51661,486318,24,0,0,0.190596,2.715060,0.000001,0.045520,0.016849,2.978970
2000,0.200000,3,2,51661,486318,24,0,0,0.236503,1.472027,0.007166,0.044662,0.016554,1.791662
2000,0.200000,3,4,51661,486318,24,0,0,0.207184,0.798016,0.021850,0.192544,0.017624,1.264241
2000,0.200000,3,8,51661,486318,24,0,0,0.251124,0.417240,0.044036,0.079834,0.016101,0.842500
2000,0.300000,3,1,51661,514201,47,0,0,0.214810,2.941874,0.000001,0.054541,0.043956,3.268216
2000,0.300000,3,2,51661,514201,47,0,0,0.243469,1.597262,0.020236,0.056413,0.044527,1.979421
2000,0.300000,3,4,51661,514201,47,0,0,0.227381,0.853325,0.049708,0.053705,0.043264,1.254476
2000,0.300000,3,8,51661,514201,47,0,0,0.229188,0.447653,0.115172,0.093735,0.045420,0.973069
2000,0.400000,3,1,51661,426102,117,0,0,0.282821,2.558716,0.000001,0.058408,0.081956,2.994026
2000,0.400000,3,2,51661,426102,117,0,0,0.241932,1.316700,0.030074,0.058770,0.080086,1.743587
2000,0.400000,3,4,51661,426102,117,0,0,0.218506,0.715553,0.083795,0.059599,0.081367,1.188966
2000,0.400000,3,8,51661,426102,117,0,0,0.229019,0.382391,0.195095,0.110072,0.079581,1.036441
2000,0.500000,3,1,51661,263850,668,0,0,0.238204,1.616321,0.000001,0.056738,0.127498,2.048464
2000,0.500000,3,2,51661,263850,668,0,0,0.253568,0.849918,0.041343,0.057100,0.120700,1.334843
2000,0.500000,3,4,51661,263850,668,0,0,0.251397,0.461852,0.123044,0.070707,0.119928,1.044345
2000,0.500000,3,8,51661,263850,668,0,0,0.225561,0.253532,0.296805,0.086433,0.121686,1.013092
2000,0.600000,3,1,51661,101679,1858800,1,1,0.234267,0.715317,0.000000,0.029918,0.101929,1.084765
2000,0.600000,3,2,51661,101679,1858800,1,1,0.254437,0.379858,0.030707,0.030228,0.101369,0.800246
2000,0.600000,3,4,51661,101679,1858800,1,1,0.237401,0.207654,0.095170,0.039165,0.100125,0.684991
2000,0.600000,3,8,51661,101679,1858800,1,1,0.219070,0.115164,0.229693,0.062349,0.100037,0.735319
2000,0.700000,3,1,51661,28823,2753046,1,1,0.217187,0.303870,0.000000,0.009516,0.032827,0.564029
2000,0.700000,3,2,51661,28823,2753046,1,1,0.212058,0.162494,0.010396,0.009729,0.035817,0.431278
2000,0.700000,3,4,51661,28823,2753046,1,1,0.222617,0.089001,0.030573,0.037219,0.032023,0.412582
2000,0.700000,3,8,51661,28823,2753046,1,1,0.198870,0.050717,0.074095,0.015343,0.032160,0.373133
2000,0.800000,3,1,51661,5634,3193245,1,1,0.211344,0.172279,0.000000,0.003733,0.007520,0.394969
2000,0.800000,3,2,51661,5634,3193245,1,1,0.204652,0.090169,0.002686,0.003712,0.007505,0.308846
2000,0.800000,3,4,51661,5634,3193245,1,1,0.221918,0.050943,0.008817,0.010035,0.007543,0.299420
2000,0.800000,3,8,51661,5634,3193245,1,1,0.193599,0.028622,0.018284,0.006819,0.007602,0.255258
2000,0.900000,3,1,51661,353,3599664,1,1,0.200523,0.139855,0.000000,0.001693,0.000882,0.342966
2000,0.900000,3,2,51661,353,3599664,1,1,0.196482,0.073136,0.000218,0.001950,0.000878,0.272676
2000,0.900000,3,4,51661,353,3599664,1,1,0.206261,0.040112,0.001181,0.001705,0.000886,0.250162
2000,0.900000,3,8,51661,353,3599664,1,1,0.199819,0.022710,0.002895,0.001550,0.000878,0.227883
2000,1.000000,3,1,51661,1,4000000,1,1,0.184375,0.136072,0.000000,0.001503,0.000235,0.322192
2000,1.000000,3,2,51661,1,4000000,1,1,0.185237,0.069148,0.000137,0.001865,0.000238,0.256631
2000,1.000000,3,4,51661,1,4000000,1,1,0.183137,0.038080,0.000378,0.031146,0.000234,0.252983
2000,1.000000,3,8,51661,1,4000000,1,1,0.194359,0.021139,0.000890,0.000997,0.000293,0.217684
2500,0.000000,3,1,51661,0,0,0,0,0.274323,0.007602,0.000000,0.004163,0.000027,0.286115
2500,0.000000,3,2,51661,0,0,0,0,0.257702,0.004025,0.000015,0.002651,0.000028,0.264422
2500,0.000000,3,4,51661,0,0,0,0,0.268268,0.002541,0.000032,0.003857,0.000026,0.274725
2500,0.000000,3,8,51661,0,0,0,0,0.269343,0.002514,0.000068,0.002852,0.000028,0.274806
2500,0.100000,3,1,51661,501083,12,0,0,0.268708,3.506816,0.000001,0.039369,0.005766,3.830552
2500,0.100000,3,2,51661,501083,12,0,0,0.280144,1.787434,0.002217,0.040012,0.005488,2.129007
2500,0.100000,3,4,51661,501083,12,0,0,0.303936,0.986275,0.006818,0.169598,0.005522,1.492820
2500,0.100000,3,8,51661,501083,12,0,0,0.306520,0.531147,0.013183,0.068671,0.005403,0.957771
2500,0.200000,3,1,51661,760337,23,0,0,0.293970,5.358989,0.000001,0.067432,0.026698,5.764710
2500,0.200000,3,2,51661,760337,23,0,0,0.295934,2.819436,0.008734,0.066802,0.026592,3.241607
2500,0.200000,3,4,51661,760337,23,0,0,0.319930,1.538254,0.029910,0.067128,0.026677,2.018651
2500,0.200000,3,8,51661,760337,23,0,0,0.308429,0.817990,0.069698,0.148178,0.026594,1.430756
2500,0.300000,3,1,51661,802440,66,0,0,0.288144,5.587500,0.000001,0.131887,0.070685,6.097411
2500,0.300000,3,2,51661,802440,66,0,0,0.298188,2.898339,0.022221,0.086531,0.071741,3.403772
2500,0.300000,3,4,51661,802440,66,0,0,0.312129,1.580558,0.075164,0.130647,0.069862,2.207594
2500,0.300000,3,8,51661,802440,66,0,0,0.301466,0.858430,0.172723,0.208785,0.070530,1.678552
2500,0.400000,3,1,51661,665097,138,0,0,0.331425,4.724230,0.000001,0.092591,0.132717,5.299430
2500,0.400000,3,2,51661,665097,138,0,0,0.348379,2.353827,0.040771,0.219379,0.133140,3.124621
2500,0.400000,3,4,51661,665097,138,0,0,0.337535,1.338513,0.129529,0.134057,0.132998,2.110562
2500,0.400000,3,8,51661,665097,138,0,0,0.314725,0.730637,0.295469,0.283601,0.135051,1.839632
2500,0.500000,3,1,51661,413012,738,0,0,0.341598,3.060121,0.000001,0.083622,0.193082,3.692230
2500,0.500000,3,2,51661,413012,738,0,0,0.340615,1.630745,0.068607,0.087354,0.200144,2.346856
2500,0.500000,3,4,51661,413012,738,0,0,0.333593,0.888382,0.190531,0.103571,0.207382,1.756190
2500,0.500000,3,8,51661,413012,738,0,0,0.368595,0.477509,0.467460,0.170164,0.195850,1.739035
2500,0.600000,3,1,51661,159514,2876268,1,1,0.315615,1.380554,0.000001,0.042951,0.158076,1.901356
2500,0.600000,3,2,51661,159514,2876268,1,1,0.316205,0.722365,0.057836,0.044386,0.162333,1.309134
2500,0.600000,3,4,51661,159514,2876268,1,1,0.348406,0.385508,0.165615,0.049427,0.161178,1.122112
2500,0.600000,3,8,51661,159514,2876268,1,1,0.357241,0.212494,0.388128,0.065870,0.169640,1.215090
2500,0.700000,3,1,51661,45819,4298790,1,1,0.349135,0.550297,0.000000,0.013082,0.052601,0.965950
2500,0.700000,3,2,51661,45819,4298790,1,1,0.316612,0.297405,0.018161,0.013322,0.051963,0.698697
2500,0.700000,3,4,51661,45819,4298790,1,1,0.340831,0.163122,0.051669,0.018232,0.049309,0.625094
2500,0.700000,3,8,51661,45819,4298790,1,1,0.300971,0.087547,0.132877,0.018560,0.052248,0.595706
2500,0.800000,3,1,51661,8882,4988778,1,1,0.324418,0.278448,0.000000,0.004820,0.011363,0.619181
2500,0.800000,3,2,51661,8882,4988778,1,1,0.300514,0.150810,0.004619,0.004386,0.011363,0.471900
2500,0.800000,3,4,51661,8882,4988778,1,1,0.284938,0.082629,0.014483,0.028890,0.011369,0.422594
2500,0.800000,3,8,51661,8882,4988778,1,1,0.296034,0.044468,0.028581,0.012301,0.011352,0.393188
2500,0.900000,3,1,51661,562,5623404,1,1,0.297047,0.215448,0.000000,0.001748,0.001256,0.515530
2500,0.900000,3,2,51661,562,5623404,1,1,0.287869,0.115587,0.000760,0.001778,0.001267,0.407298
2500,0.900000,3,4,51661,562,5623404,1,1,0.299475,0.063523,0.002454,0.022024,0.001336,0.388842
2500,0.900000,3,8,51661,562,5623404,1,1,0.277498,0.034087,0.004885,0.013197,0.001265,0.330962
2500,1.000000,3,1,51661,1,6250000,1,1,0.312815,0.206430,0.000000,0.001548,0.000298,0.521099
2500,1.000000,3,2,51661,1,6250000,1,1,0.283355,0.114830,0.000190,0.001889,0.000294,0.400566
2500,1.000000,3,4,51661,1,6250000,1,1,0.280216,0.060418,0.000492,0.012743,0.000292,0.354169
2500,1.000000,3,8,51661,1,6250000,1,1,0.285007,0.032004,0.001129,0.002182,0.000332,0.320663
3000,0.000000,3,1,51661,0,0,0,0,0.370223,0.010565,0.000000,0.003144,0.000031,0.383963
3000,0.000000,3,2,51661,0,0,0,0,0.377295,0.005959,0.000019,0.002973,0.000031,0.386276
3000,0.000000,3,4,51661,0,0,0,0,0.384345,0.003623,0.000041,0.001610,0.000033,0.389653
3000,0.000000,3,8,51661,0,0,0,0,0.385480,0.002770,0.000082,0.002297,0.000035,0.390664
3000,0.100000,3,1,51661,721467,14,0,0,0.391313,6.137076,0.000001,0.052684,0.008172,6.604075
3000,0.100000,3,2,51661,721467,14,0,0,0.400175,3.261334,0.003806,0.056337,0.008285,3.750475
3000,0.100000,3,4,51661,721467,14,0,0,0.393637,1.750161,0.011498,0.053156,0.007732,2.247947
3000,0.100000,3,8,51661,721467,14,0,0,0.408708,0.906390,0.025089,0.110442,0.007732,1.510729
3000,0.200000,3,1,51661,1094685,28,0,0,0.406179,9.104970,0.000002,0.112017,0.041383,9.688752
3000,0.200000,3,2,51661,1094685,28,0,0,0.419940,4.874616,0.013950,0.095654,0.040792,5.478777
3000,0.200000,3,4,51661,1094685,28,0,0,0.400152,2.652490,0.042001,0.093901,0.041080,3.279470
3000,0.200000,3,8,51661,1094685,28,0,0,0.402763,1.379083,0.101481,0.190026,0.041024,2.199627
3000,0.300000,3,1,51661,1154288,62,0,0,0.427979,9.864391,0.000001,0.119239,0.100099,10.539037
3000,0.300000,3,2,51661,1154288,62,0,0,0.421679,5.208286,0.037371,0.119047,0.099662,5.923715
3000,0.300000,3,4,51661,1154288,62,0,0,0.421967,2.788820,0.106158,0.117987,0.099964,3.592325
3000,0.300000,3,8,51661,1154288,62,0,0,0.430444,1.467302,0.243069,0.283726,0.101320,2.640808
